roberta simcse sup,indecisiveness,0.00423,0.01206,0.03145,0.15,0.0975,0.04875,0.01066,0.06933,0.34657,0.1657,0.10903,0.25294
roberta simcse sup,loss of energy,0.01663,0.03886,0.06999,0.45,0.185,0.0715,0.02206,0.09073,0.35073,0.49257,0.23191,0.31236
roberta simcse sup,self-criticalness,0.00552,0.02618,0.06705,0.175,0.1825,0.07825,0.01006,0.10489,0.44971,0.21722,0.19364,0.35318
roberta simcse sup,agitation,0.00163,0.00673,0.03396,0.025,0.0825,0.05975,0.00163,0.05359,0.38848,0.05502,0.07984,0.26945
roberta simcse sup,past failure,0.00527,0.02777,0.07124,0.275,0.2175,0.10075,0.00917,0.0725,0.33583,0.27933,0.22988,0.29592
roberta simcse sup,crying,0.02161,0.08308,0.20669,0.775,0.42,0.17575,0.02422,0.13125,0.54922,0.814,0.48327,0.52327
roberta simcse sup,changes in sleeping pattern,0.00312,0.01924,0.10937,0.3,0.23143,0.168,0.00857,0.06612,0.48,0.2571,0.2326,0.40747
roberta simcse sup,self-dislike,0.0181,0.08443,0.15726,0.6,0.365,0.13425,0.02083,0.12676,0.46642,0.58859,0.406,0.43384
roberta simcse sup,loss of interest in sex,0.0083,0.05404,0.14847,0.325,0.275,0.103,0.02061,0.17441,0.65305,0.25172,0.26308,0.50152
roberta simcse sup,irritability,0.0275,0.08134,0.13055,0.5,0.25,0.07825,0.03226,0.16142,0.50539,0.5464,0.30313,0.439
roberta simcse sup,punishment feelings,0.00827,0.01108,0.01528,0.125,0.035,0.0135,0.025,0.07,0.27,0.10525,0.06993,0.15825
roberta simcse sup,worthlessness,0.0089,0.02579,0.07559,0.25,0.13,0.06925,0.01736,0.09028,0.4809,0.23201,0.14137,0.35539
roberta simcse sup,loss of pleasure,0.01583,0.04804,0.09026,0.45,0.225,0.08225,0.02207,0.11039,0.4036,0.50085,0.27543,0.36379
roberta simcse sup,tiredness or fatigue,0.01454,0.02484,0.05335,0.425,0.1575,0.0765,0.01923,0.07127,0.34615,0.50003,0.20643,0.3025
roberta simcse sup,agitation,0.00163,0.00673,0.03396,0.025,0.0825,0.05975,0.00163,0.05359,0.38848,0.05502,0.07984,0.26945
